time,task-clock,branches,branch-instructions,branch-misses,stalled-cycles-frontend,stalled-cycles-backend,bus-cycles,cache-references,cache-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,cycle_activity.stalls_l3_miss,mem-loads,mem-stores,dtlb_load_misses.stlb_hit,page-faults
5.004844795,,27729795355,27665126516,188113309,,,1358640586,781692707,203828538,144507114,43700090,67960406,33165725,10521585386,0,15940236271,406823791,109970
10.009847242,,29423772594,29395589680,228872633,,,1502869076,975081995,234090934,181681384,50486375,82528803,35762230,11975068185,0,17252707391,507577640,27435
15.014883736,,29277071676,29260165592,228371431,,,1506832332,958691106,236093047,178946758,52132610,81877734,36560043,12674549941,0,17192598378,512483323,23808
20.020834926,,29421025241,29404228484,228928166,,,1505345257,981984143,236390071,183079921,51337240,83170779,35000520,12105124992,0,17249039850,514156646,21604
25.026068369,,29336037592,29312709946,232005435,,,1508029458,978786184,239540146,182833097,52823144,84214191,36765341,12545261807,0,17207869178,506297143,21409
30.0308426,,29352674726,29315514557,228342150,,,1509276927,981620140,230497903,185967960,50727210,85805594,36694529,12437773119,0,17218409360,514676823,21891
35.035855176,,29344758631,29312505126,230190560,,,1512383018,985642773,236947071,186375053,53240684,83364800,36885710,12983691454,0,17183578668,515905093,24689
40.040848119,,29449008825,29439032310,231172806,,,1511767122,997594021,238598502,187571152,52608216,83838975,36598249,12763277926,0,17224109330,510841317,23612
45.045846087,,29334461123,29314391083,230472808,,,1512475057,991235117,239163739,186928343,53115333,82663161,36655504,12953730678,0,17221158357,524703331,21713
50.050892889,,29349929194,29287927762,231988604,,,1512282520,988124010,235755343,185461630,52539673,82307331,36178923,12527225940,0,17250640790,519584882,21657
55.05584964,,29472683441,29435859966,229990184,,,1514208010,976550586,241166967,185641433,54081479,85161110,37451060,13216592867,0,17222306379,522562931,23059
60.060864568,,29180900450,29169228825,229015982,,,1513636446,966366639,233419785,180933545,51533843,84810770,37067012,12959698668,0,17149976331,525021573,21623
65.001049475,,29685180709,29620908832,226398719,,,1492699836,955534340,226174193,175727111,47492370,85257430,36912636,11667857210,0,17317706440,534024530,23971
